fromstn,fromhgt,tostn,tohgt,date,obsset,ha_value,ha_error,zd_value,zd_error,sd_value,sd_error,lv_value,lv_error,isetupid,tsetupid,fbsource,rawsource
WAS3,0.000,TWS3,0.8000,2015-03-14,1,,,94.29119,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:16,30AZIA.RAW: 0002/0009
WAS3,0.000,TWS3,1.2000,2015-03-14,1,,,91.74853,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:16,30AZIA.RAW: 0003/0008
WAS3,0.000,TWS3,1.6000,2015-03-14,1,,,89.20142,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:16,30AZIA.RAW: 0004/0007
WAS3,0.000,TWS3,2.0000,2015-03-14,1,,,86.65797,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:16,30AZIA.RAW: 0005/0006
WAS3,0.000,WAN3,0.000,2015-03-14,2,359.99703,0.00028,92.08285,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:19,30AZIA.RAW: 0010/0017
WAS3,0.000,34A1,0.000,2015-03-14,2,40.79576,0.00028,83.43590,0.00028,69.1316,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:19,30AZIA.RAW: 0011/0016
WAS3,0.000,34A2,0.000,2015-03-14,2,49.18917,0.00028,83.21121,0.00028,63.0766,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:19,30AZIA.RAW: 0012/0015
WAS3,0.000,34A3,0.000,2015-03-14,2,51.55917,0.00028,82.15404,0.00028,71.9510,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:19,30AZIA.RAW: 0013/0014
WAS3,0.000,WAN3,0.000,2015-03-14,3,359.99440,0.00028,92.08225,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:22,30AZIA.RAW: 0018/0023
WAS3,0.000,32A1,0.000,2015-03-14,3,41.80886,0.00028,83.13328,0.00028,66.0975,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:22,30AZIA.RAW: 0019/0022
WAS3,0.000,32A2,0.000,2015-03-14,3,51.74879,0.00028,83.35560,0.00028,64.4509,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:22,30AZIA.RAW: 0020/0021
WAS3,0.000,WAN3,0.000,2015-03-14,4,359.99464,0.00028,92.08244,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:23,30AZIA.RAW: 0024/0031
WAS3,0.000,30A1,0.000,2015-03-14,4,43.62654,0.00028,82.90429,0.00028,63.9795,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:23,30AZIA.RAW: 0025/0030
WAS3,0.000,30A4,0.000,2015-03-14,4,44.32776,0.00028,76.42158,0.00028,78.3587,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:23,30AZIA.RAW: 0026/0029
WAS3,0.000,30A2,0.000,2015-03-14,4,53.38232,0.00028,83.56989,0.00028,66.5894,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:23,30AZIA.RAW: 0027/0028
WAS3,0.000,WAN3,0.000,2015-03-14,5,359.99499,0.00028,92.08336,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:24,30AZIA.RAW: 0032/0041
WAS3,0.000,28A4,0.000,2015-03-14,5,43.02288,0.00028,76.12196,0.00028,76.6980,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:24,30AZIA.RAW: 0033/0040
WAS3,0.000,28A1,0.000,2015-03-14,5,46.08669,0.00028,82.76958,0.00028,62.7835,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:24,30AZIA.RAW: 0034/0039
WAS3,0.000,28A3,0.000,2015-03-14,5,49.02376,0.00028,82.55806,0.00028,75.8354,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:24,30AZIA.RAW: 0035/0038
WAS3,0.000,28A2,0.000,2015-03-14,5,54.18885,0.00028,83.81806,0.00028,69.2506,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:24,30AZIA.RAW: 0036/0037
WAS3,0.000,WAN3,0.000,2015-03-14,6,359.99429,0.00028,92.08349,0.00028,88.9603,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:25,30AZIA.RAW: 0042/0049
WAS3,0.000,26A4,0.000,2015-03-14,6,42.25022,0.00028,75.76844,0.00028,74.8317,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:25,30AZIA.RAW: 0043/0048
WAS3,0.000,26A1,0.000,2015-03-14,6,48.51526,0.00028,82.75471,0.00028,62.6605,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:25,30AZIA.RAW: 0044/0047
WAS3,0.000,26A2,0.000,2015-03-14,6,54.19608,0.00028,84.03606,0.00028,71.7746,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:25,30AZIA.RAW: 0045/0046
WAS3,0.000,WAN3,0.000,2015-03-14,7,359.99388,0.00028,92.08278,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:28,30AZIA.RAW: 0050/0055
WAS3,0.000,24A4,0.000,2015-03-14,7,41.95961,0.00028,75.25068,0.00028,72.2605,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:28,30AZIA.RAW: 0051/0054
WAS3,0.000,24A1,0.000,2015-03-14,7,51.32446,0.00028,82.88147,0.00028,63.7675,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:28,30AZIA.RAW: 0052/0053
WAS3,0.000,WAN3,0.000,2015-03-14,8,359.99550,0.00028,92.08208,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:29,30AZIA.RAW: 0056/0061
WAS3,0.000,22A4,0.000,2015-03-14,8,42.42994,0.00028,74.75932,0.00028,69.9844,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:29,30AZIA.RAW: 0057/0060
WAS3,0.000,22A1,0.000,2015-03-14,8,53.24310,0.00028,83.09985,0.00028,65.7831,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:29,30AZIA.RAW: 0058/0059
WAS3,0.000,WAN3,0.000,2015-03-14,9,359.99575,0.00028,92.08268,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:30,30AZIA.RAW: 0062/0067
WAS3,0.000,20A4,0.000,2015-03-14,9,43.60264,0.00028,74.31660,0.00028,68.0545,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:30,30AZIA.RAW: 0063/0066
WAS3,0.000,20A1,0.000,2015-03-14,9,54.32043,0.00028,83.36989,0.00028,68.4404,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:30,30AZIA.RAW: 0064/0065
WAS3,0.000,WAN3,0.000,2015-03-14,10,359.99553,0.00028,92.08275,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:31,30AZIA.RAW: 0068/0077
WAS3,0.000,WAN3,0.000,2015-03-14,10,359.99571,0.00028,92.08294,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:31,30AZIA.RAW: 0069/0076
WAS3,0.000,18A4,0.000,2015-03-14,10,45.37181,0.00028,73.99983,0.00028,66.7416,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:31,30AZIA.RAW: 0070/0075
WAS3,0.000,18A3,0.000,2015-03-14,10,43.77778,0.00028,82.20915,0.00028,72.4631,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:31,30AZIA.RAW: 0071/0074
WAS3,0.000,18A1,0.000,2015-03-14,10,54.51413,0.00028,83.64257,0.00028,71.3687,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:31,30AZIA.RAW: 0072/0073
WAS3,0.000,WAN3,0.000,2015-03-14,11,359.99478,0.00028,92.08267,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:33,30AZIA.RAW: 0078/0085
WAS3,0.000,16A3,0.000,2015-03-14,11,43.63268,0.00028,82.02272,0.00028,70.7789,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:33,30AZIA.RAW: 0079/0084
WAS3,0.000,16A4,0.000,2015-03-14,11,47.49031,0.00028,73.87625,0.00028,66.2430,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:33,30AZIA.RAW: 0080/0083
WAS3,0.000,16A1,0.000,2015-03-14,11,53.89318,0.00028,83.88662,0.00028,74.2042,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:33,30AZIA.RAW: 0081/0082
WAS3,0.000,WAN3,0.000,2015-03-14,12,359.99142,0.00028,92.08314,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:34,30AZIA.RAW: 0086/0093
WAS3,0.000,14A3,0.000,2015-03-14,12,43.97672,0.00028,81.83201,0.00028,69.1378,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:34,30AZIA.RAW: 0087/0092
WAS3,0.000,14A4,0.000,2015-03-14,12,49.63106,0.00028,73.97440,0.00028,66.6386,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:34,30AZIA.RAW: 0088/0091
WAS3,0.000,14A1,0.000,2015-03-14,12,52.61571,0.00028,84.08022,0.00028,76.6337,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:34,30AZIA.RAW: 0089/0090
WAS3,0.000,WAN3,0.000,2015-03-14,13,359.99372,0.00028,92.08264,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:35,30AZIA.RAW: 0094/0103
WAS3,0.000,12A2,0.000,2015-03-14,13,42.58189,0.00028,84.37129,0.00028,76.0434,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:35,30AZIA.RAW: 0095/0102
WAS3,0.000,12A3,0.000,2015-03-14,13,44.80529,0.00028,81.66286,0.00028,67.7485,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:35,30AZIA.RAW: 0096/0101
WAS3,0.000,12A4,0.000,2015-03-14,13,51.45994,0.00028,74.27122,0.00028,67.8652,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:35,30AZIA.RAW: 0097/0100
WAS3,0.000,12A1,0.000,2015-03-14,13,50.86864,0.00028,84.21493,0.00028,78.4112,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:35,30AZIA.RAW: 0098/0099
WAS3,0.000,WAN3,0.000,2015-03-14,14,359.99664,0.00028,92.08301,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:36,30AZIA.RAW: 0104/0109
WAS3,0.000,10A2,0.000,2015-03-14,14,41.44786,0.00028,84.18589,0.00028,73.6280,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:36,30AZIA.RAW: 0105/0108
WAS3,0.000,10A3,0.000,2015-03-14,14,46.02363,0.00028,81.54418,0.00028,66.7987,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:36,30AZIA.RAW: 0106/0107
WAS3,0.000,WAN3,0.000,2015-03-14,15,359.99415,0.00028,92.08332,0.00028,88.9600,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:37,30AZIA.RAW: 0110/0117
WAS3,0.000,08A2,0.000,2015-03-14,15,40.97053,0.00028,83.95907,0.00028,70.8624,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:37,30AZIA.RAW: 0111/0116
WAS3,0.000,08A3,0.000,2015-03-14,15,47.47204,0.00028,81.49600,0.00028,66.4227,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:37,30AZIA.RAW: 0112/0115
WAS3,0.000,08A4,0.000,2015-03-14,15,53.26043,0.00028,75.19403,0.00028,71.9898,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:37,30AZIA.RAW: 0113/0114
WAS3,0.000,WAN3,0.000,2015-03-14,16,359.99513,0.00028,92.08249,0.00028,88.9601,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:38,30AZIA.RAW: 0118/0123
WAS3,0.000,06A2,0.000,2015-03-14,16,41.29210,0.00028,83.70874,0.00028,68.0651,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:38,30AZIA.RAW: 0119/0122
WAS3,0.000,06A3,0.000,2015-03-14,16,48.94350,0.00028,81.52836,0.00028,66.6761,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:38,30AZIA.RAW: 0120/0121
WAS3,0.000,WAN3,0.000,2015-03-14,17,359.99299,0.00028,92.08321,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:40,30AZIA.RAW: 0124/0129
WAS3,0.000,04A2,0.000,2015-03-14,17,42.46211,0.00028,83.47013,0.00028,65.5854,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:40,30AZIA.RAW: 0125/0128
WAS3,0.000,04A3,0.000,2015-03-14,17,50.21839,0.00028,81.63490,0.00028,67.5213,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:40,30AZIA.RAW: 0126/0127
WAS3,0.000,WAN3,0.000,2015-03-14,18,359.99339,0.00028,92.08292,0.00028,88.9602,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:42,30AZIA.RAW: 0130/0137
WAS3,0.000,02A1,0.000,2015-03-14,18,41.47499,0.00028,83.91403,0.00028,74.5475,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:42,30AZIA.RAW: 0131/0136
WAS3,0.000,02A2,0.000,2015-03-14,18,44.40747,0.00028,83.28428,0.00028,63.7755,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:42,30AZIA.RAW: 0132/0135
WAS3,0.000,02A3,0.000,2015-03-14,18,51.13103,0.00028,81.79621,0.00028,68.8371,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:42,30AZIA.RAW: 0133/0134
WAS3,0.000,WAN3,0.000,2015-03-14,19,359.99329,0.00028,92.08297,0.00028,88.9604,0.0001,,,S5,T5,constants.csv+fieldbook_antenna30.csv:43,30AZIA.RAW: 0138/0145
WAS3,0.000,00A1,0.000,2015-03-14,19,40.76326,0.00028,83.67629,0.00028,71.7488,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:43,30AZIA.RAW: 0139/0144
WAS3,0.000,00A2,0.000,2015-03-14,19,46.87318,0.00028,83.19246,0.00028,62.9185,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:43,30AZIA.RAW: 0140/0143
WAS3,0.000,00A3,0.000,2015-03-14,19,51.57592,0.00028,81.98451,0.00028,70.4441,0.0001,,,S5,,constants.csv+fieldbook_antenna30.csv:43,30AZIA.RAW: 0141/0142
WAS3,0.000,TWS3,0.8000,2015-03-14,20,,,94.29087,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:45,30AZIA.RAW: 0146/0153
WAS3,0.000,TWS3,1.2000,2015-03-14,20,,,91.74892,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:45,30AZIA.RAW: 0147/0152
WAS3,0.000,TWS3,1.6000,2015-03-14,20,,,89.20208,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:45,30AZIA.RAW: 0148/0151
WAS3,0.000,TWS3,2.0000,2015-03-14,20,,,86.65860,0.00028,,,,,S5,,constants.csv+fieldbook_antenna30.csv:45,30AZIA.RAW: 0149/0150
WAN3,0.000,TWN3,0.8000,2015-03-14,21,,,92.23628,0.00028,,,,,S6,,constants.csv+fieldbook_antenna30.csv:60,30AZIB.RAW: 0002/0009
WAN3,0.000,TWN3,1.2000,2015-03-14,21,,,90.13689,0.00028,,,,,S6,,constants.csv+fieldbook_antenna30.csv:60,30AZIB.RAW: 0003/0008
WAN3,0.000,TWN3,1.6000,2015-03-14,21,,,88.03744,0.00028,,,,,S6,,constants.csv+fieldbook_antenna30.csv:60,30AZIB.RAW: 0004/0007
WAN3,0.000,TWN3,2.0000,2015-03-14,21,,,85.94347,0.00028,,,,,S6,,constants.csv+fieldbook_antenna30.csv:60,30AZIB.RAW: 0005/0006
WAN3,0.000,WAS3,0.000,2015-03-14,22,0.00408,0.00028,87.91603,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:62,30AZIB.RAW: 0010/0015
WAN3,0.000,34B1,0.000,2015-03-14,22,309.76256,0.00028,79.15856,0.00028,59.2177,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:62,30AZIB.RAW: 0011/0014
WAN3,0.000,34B4,0.000,2015-03-14,22,302.60392,0.00028,72.38967,0.00028,71.4979,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:62,30AZIB.RAW: 0012/0013
WAN3,0.000,WAS3,0.000,2015-03-14,23,0.00361,0.00028,87.91544,0.00028,88.9601,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:63,30AZIB.RAW: 0016/0021
WAN3,0.000,32B1,0.000,2015-03-14,23,312.43212,0.00028,79.35921,0.00028,60.3143,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:63,30AZIB.RAW: 0017/0020
WAN3,0.000,32B4,0.000,2015-03-14,23,302.37550,0.00028,71.78678,0.00028,69.2074,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:63,30AZIB.RAW: 0018/0019
WAN3,0.000,WAS3,0.000,2015-03-14,24,0.00410,0.00028,87.91665,0.00028,88.9600,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:64,30AZIB.RAW: 0022/0027
WAN3,0.000,30B1,0.000,2015-03-14,24,314.43503,0.00028,79.71064,0.00028,62.3528,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:64,30AZIB.RAW: 0023/0026
WAN3,0.000,30B4,0.000,2015-03-14,24,302.89051,0.00028,71.15707,0.00028,66.9779,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:64,30AZIB.RAW: 0024/0025
WAN3,0.000,WAS3,0.000,2015-03-14,25,0.00354,0.00028,87.91687,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:65,30AZIB.RAW: 0028/0033
WAN3,0.000,28B1,0.000,2015-03-14,25,315.53074,0.00028,80.13574,0.00028,65.0136,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:65,30AZIB.RAW: 0029/0032
WAN3,0.000,28B4,0.000,2015-03-14,25,304.15829,0.00028,70.59169,0.00028,65.0968,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:65,30AZIB.RAW: 0030/0031
WAN3,0.000,WAS3,0.000,2015-03-14,26,0.00354,0.00028,87.91593,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:66,30AZIB.RAW: 0034/0041
WAN3,0.000,26B1,0.000,2015-03-14,26,315.68008,0.00028,80.56350,0.00028,67.9255,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:66,30AZIB.RAW: 0035/0040
WAN3,0.000,26B4,0.000,2015-03-14,26,306.05962,0.00028,70.19056,0.00028,63.8303,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:66,30AZIB.RAW: 0036/0039
WAN3,0.000,26B3,0.000,2015-03-14,26,304.29022,0.00028,79.07951,0.00028,68.9190,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:66,30AZIB.RAW: 0037/0038
WAN3,0.000,WAS3,0.000,2015-03-14,27,0.00307,0.00028,87.91671,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:67,30AZIB.RAW: 0042/0049
WAN3,0.000,24B1,0.000,2015-03-14,27,314.98183,0.00028,80.93961,0.00028,70.7233,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:67,30AZIB.RAW: 0043/0048
WAN3,0.000,24B4,0.000,2015-03-14,27,308.33349,0.00028,70.04204,0.00028,63.3734,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:67,30AZIB.RAW: 0044/0047
WAN3,0.000,24B3,0.000,2015-03-14,27,304.15347,0.00028,78.80465,0.00028,67.2502,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:67,30AZIB.RAW: 0045/0046
WAN3,0.000,WAS3,0.000,2015-03-14,28,0.00372,0.00028,87.91589,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:68,30AZIB.RAW: 0050/0055
WAN3,0.000,22B4,0.000,2015-03-14,28,310.61404,0.00028,70.17963,0.00028,63.7956,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:68,30AZIB.RAW: 0051/0054
WAN3,0.000,22B3,0.000,2015-03-14,28,304.53562,0.00028,78.52400,0.00028,65.6293,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:68,30AZIB.RAW: 0052/0053
WAN3,0.000,WAS3,0.000,2015-03-14,29,0.00449,0.00028,87.91458,0.00028,88.9600,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:69,30AZIB.RAW: 0056/0061
WAN3,0.000,20B4,0.000,2015-03-14,29,312.53758,0.00028,70.57247,0.00028,65.0309,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:69,30AZIB.RAW: 0057/0060
WAN3,0.000,20B3,0.000,2015-03-14,29,305.42737,0.00028,78.27638,0.00028,64.2645,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:69,30AZIB.RAW: 0058/0059
WAN3,0.000,WAS3,0.000,2015-03-14,30,0.00550,0.00028,87.91510,0.00028,88.9601,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:71,30AZIB.RAW: 0062/0067
WAN3,0.000,18B3,0.000,2015-03-14,30,306.73476,0.00028,78.10376,0.00028,63.3404,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:71,30AZIB.RAW: 0063/0066
WAN3,0.000,18B2,0.000,2015-03-14,30,301.81396,0.00028,81.20575,0.00028,69.9292,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:71,30AZIB.RAW: 0064/0065
WAN3,0.000,WAS3,0.000,2015-03-14,31,0.00621,0.00028,87.91517,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:72,30AZIB.RAW: 0068/0075
WAN3,0.000,16B4,0.000,2015-03-14,31,314.38307,0.00028,71.75986,0.00028,69.1126,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:72,30AZIB.RAW: 0069/0074
WAN3,0.000,16B3,0.000,2015-03-14,31,308.28544,0.00028,78.03583,0.00028,62.9896,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:72,30AZIB.RAW: 0070/0073
WAN3,0.000,16B2,0.000,2015-03-14,31,301.32612,0.00028,80.84172,0.00028,67.1813,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:72,30AZIB.RAW: 0071/0072
WAN3,0.000,WAS3,0.000,2015-03-14,32,0.00617,0.00028,87.91624,0.00028,88.9603,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:73,30AZIB.RAW: 0076/0083
WAN3,0.000,14B4,0.000,2015-03-14,32,314.18274,0.00028,72.36583,0.00028,71.4074,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:73,30AZIB.RAW: 0077/0082
WAN3,0.000,14B3,0.000,2015-03-14,32,309.84894,0.00028,78.08849,0.00028,63.2644,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:73,30AZIB.RAW: 0078/0081
WAN3,0.000,14B2,0.000,2015-03-14,32,301.68094,0.00028,80.44372,0.00028,64.4050,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:73,30AZIB.RAW: 0079/0080
WAN3,0.000,WAS3,0.000,2015-03-14,33,0.00579,0.00028,87.91615,0.00028,88.9602,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:74,30AZIB.RAW: 0084/0089
WAN3,0.000,12B3,0.000,2015-03-14,33,311.19676,0.00028,78.25071,0.00028,64.1244,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:74,30AZIB.RAW: 0085/0088
WAN3,0.000,12B2,0.000,2015-03-14,33,302.94843,0.00028,80.06179,0.00028,61.9548,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:74,30AZIB.RAW: 0086/0087
WAN3,0.000,WAS3,0.000,2015-03-14,34,0.00546,0.00028,87.91521,0.00028,88.9603,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:75,30AZIB.RAW: 0090/0097
WAN3,0.000,10B3,0.000,2015-03-14,34,312.14547,0.00028,78.49106,0.00028,65.4448,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:75,30AZIB.RAW: 0091/0096
WAN3,0.000,10B2,0.000,2015-03-14,34,305.04246,0.00028,79.76685,0.00028,60.1810,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:75,30AZIB.RAW: 0092/0095
WAN3,0.000,10B1,0.000,2015-03-14,34,301.84024,0.00028,80.95787,0.00028,70.8644,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:75,30AZIB.RAW: 0093/0094
WAN3,0.000,WAS3,0.000,2015-03-14,35,0.00479,0.00028,87.91601,0.00028,88.9604,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:76,30AZIB.RAW: 0098/0105
WAN3,0.000,08B3,0.000,2015-03-14,35,312.59169,0.00028,78.76922,0.00028,67.0461,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:76,30AZIB.RAW: 0099/0104
WAN3,0.000,08B2,0.000,2015-03-14,35,307.69157,0.00028,79.62387,0.00028,59.3650,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:76,30AZIB.RAW: 0100/0103
WAN3,0.000,08B1,0.000,2015-03-14,35,301.09939,0.00028,80.58436,0.00028,68.0782,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:76,30AZIB.RAW: 0101/0102
WAN3,0.000,WAS3,0.000,2015-03-14,36,0.00488,0.00028,87.91524,0.00028,88.9603,0.0001,,,S6,T6,constants.csv+fieldbook_antenna30.csv:78,30AZIB.RAW: 0106/0113
WAN3,0.000,06B3,0.000,2015-03-14,36,312.51531,0.00028,79.04751,0.00028,68.7204,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:78,30AZIB.RAW: 0107/0112
WAN3,0.000,06B2,0.000,2015-03-14,36,310.45719,0.00028,79.67403,0.00028,59.6455,0.0001,,,S6,,constants.csv+fieldbook_antenna30.csv:78,30AZIB.RAW: 0108/0111
